CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
27150,17,AW00027150,NULL,Lacey,J,Anand,0,11/23/1969,M,NULL,F,lacey11@adventure-works.com,60000,3,3,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,00:00.0,133 Lorie Ln.,NULL,1 (11) 500 555-0153,5/14/2013,5-10 Miles
27151,274,AW00027151,NULL,Carrie,W,Moreno,0,1/17/1984,S,NULL,F,carrie6@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,00:00.0,3152 Greystone Drive,NULL,1 (11) 500 555-0159,10/8/2013,1-2 Miles
27152,252,AW00027152,NULL,Dawn,L,Wang,0,4/17/1979,S,NULL,F,dawn2@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,00:00.0,284 Hidden Oak Ct,NULL,1 (11) 500 555-0134,3/31/2013,1-2 Miles
27153,211,AW00027153,NULL,Gina,NULL,Ruiz,0,2/8/1980,S,NULL,F,gina2@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,00:00.0,"44, rue Saint Denis",NULL,1 (11) 500 555-0160,3/26/2013,0-1 Miles
27154,121,AW00027154,NULL,Holly,NULL,Arun,0,6/18/1980,S,NULL,F,holly8@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,00:00.0,Wallstr 24,NULL,1 (11) 500 555-0162,10/20/2013,2-5 Miles
27155,196,AW00027155,NULL,Eric,C,Hall,0,7/23/1985,M,NULL,M,eric61@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,00:00.0,"408, avenue du Québec",NULL,1 (11) 500 555-0122,3/15/2013,1-2 Miles
27156,271,AW00027156,NULL,Makayla,C,Morgan,0,2/20/1986,M,NULL,F,makayla17@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,00:00.0,3337 Northpoint Ct,NULL,1 (11) 500 555-0160,5/23/2013,0-1 Miles
27157,170,AW00027157,NULL,Raul,NULL,Xu,0,11/23/1985,M,NULL,M,raul5@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,00:00.0,Alderstr 2757,NULL,1 (11) 500 555-0163,6/11/2013,1-2 Miles
27158,238,AW00027158,NULL,Lucas,NULL,Jones,0,9/16/1985,M,NULL,M,lucas16@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,00:00.0,"48, place de la Concorde",NULL,1 (11) 500 555-0118,9/27/2013,1-2 Miles
27159,214,AW00027159,NULL,Veronica,NULL,Rodriguez,0,9/18/1985,S,NULL,F,veronica21@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,00:00.0,"88, avenue de l´ Union Centrale",NULL,1 (11) 500 555-0193,8/30/2013,1-2 Miles
27160,128,AW00027160,NULL,Brandi,NULL,Vazquez,0,7/18/1983,M,NULL,F,brandi14@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,00:00.0,Im Himmelsweg 89,NULL,1 (11) 500 555-0145,10/8/2013,1-2 Miles
27161,126,AW00027161,NULL,Reginald,NULL,Gill,0,2/4/1984,S,NULL,M,reginald21@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,00:00.0,Heiderweg 4983,Einkaufsabteilung,1 (11) 500 555-0115,11/28/2013,2-5 Miles
27162,266,AW00027162,NULL,Phillip,NULL,Madan,0,3/25/1980,M,NULL,M,phillip8@adventure-works.com,40000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,4667 Chilpancingo Pk,NULL,1 (11) 500 555-0123,11/11/2013,1-2 Miles
27163,197,AW00027163,NULL,Wayne,L,Luo,0,5/16/1983,S,NULL,M,wayne7@adventure-works.com,10000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,00:00.0,"9, rue des Vendangeurs",NULL,1 (11) 500 555-0117,5/3/2013,1-2 Miles
27164,231,AW00027164,NULL,Micheal,E,Carlson,0,11/20/1977,S,NULL,M,micheal14@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,00:00.0,1782 Gold Crest Ct,NULL,1 (11) 500 555-0198,5/12/2013,1-2 Miles
27165,243,AW00027165,NULL,Bruce,NULL,Patel,0,9/12/1977,S,NULL,M,bruce3@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,00:00.0,5677 William Reed Dr.,NULL,1 (11) 500 555-0169,8/12/2013,0-1 Miles
27166,215,AW00027166,NULL,Trisha,R,Ye,0,1/7/1979,S,NULL,F,trisha4@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,00:00.0,899 Park Blvd.,NULL,1 (11) 500 555-0120,10/17/2013,1-2 Miles
27167,210,AW00027167,NULL,Tanya,NULL,Vazquez,0,9/24/1978,M,NULL,F,tanya11@adventure-works.com,40000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,"2, place de Brazaville",NULL,1 (11) 500 555-0113,5/13/2013,0-1 Miles
27168,267,AW00027168,NULL,Donald,R,Madan,0,4/6/1983,M,NULL,M,donald9@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,00:00.0,2720 Freya Way,NULL,1 (11) 500 555-0150,10/18/2013,1-2 Miles
27169,171,AW00027169,NULL,Louis,NULL,Xu,0,7/8/1977,S,NULL,M,louis22@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,00:00.0,Postfach 55 00 00,NULL,1 (11) 500 555-0188,12/3/2013,2-5 Miles
27170,219,AW00027170,NULL,Douglas,S,Sara,0,4/13/1978,M,NULL,M,douglas14@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,00:00.0,"811bis, rue des Peupliers",NULL,1 (11) 500 555-0148,10/11/2013,1-2 Miles
27171,263,AW00027171,NULL,Kristi,A,Gill,0,4/16/1978,S,NULL,F,kristi9@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,00:00.0,6630 Cook Pk.,NULL,1 (11) 500 555-0165,8/11/2013,2-5 Miles
27172,130,AW00027172,NULL,Jessie,NULL,Navarro,0,2/5/1977,S,NULL,F,jessie24@adventure-works.com,10000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,00:00.0,Postfach 11 00 99,NULL,1 (11) 500 555-0165,10/26/2013,1-2 Miles
27173,144,AW00027173,NULL,Suzanne,NULL,Ye,0,6/23/1977,M,NULL,F,suzanne11@adventure-works.com,10000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,00:00.0,Klara Straße 8463,NULL,1 (11) 500 555-0165,3/7/2013,0-1 Miles
27174,160,AW00027174,NULL,Fernando,M,Bennett,0,8/5/1977,S,NULL,M,fernando45@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,00:00.0,Räuscherweg 675,NULL,1 (11) 500 555-0150,9/10/2013,0-1 Miles
27175,248,AW00027175,NULL,Marshall,L,Raji,0,12/8/1977,S,NULL,M,marshall41@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,00:00.0,9312 Algiers Dr.,NULL,1 (11) 500 555-0155,11/16/2013,1-2 Miles
27176,176,AW00027176,NULL,Erik,NULL,Martin,0,9/17/1976,M,NULL,M,erik1@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,00:00.0,Winterfeldtstr 4446,NULL,1 (11) 500 555-0149,2/18/2013,0-1 Miles
27177,266,AW00027177,NULL,Henry,L,Arun,0,10/18/1976,M,NULL,M,henry7@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,00:00.0,8501 Second Ave.,NULL,1 (11) 500 555-0173,12/3/2013,1-2 Miles
27178,143,AW00027178,NULL,Terrance,NULL,Mehta,0,3/8/1977,S,NULL,M,terrance11@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,00:00.0,Hochstr 8111,NULL,1 (11) 500 555-0117,12/20/2013,1-2 Miles
27179,231,AW00027179,NULL,Jamie,W,Rubio,0,3/19/1982,S,NULL,M,jamie43@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,00:00.0,3550 Bernauer,NULL,1 (11) 500 555-0172,8/22/2013,2-5 Miles
27180,119,AW00027180,NULL,Joe,L,Diaz,0,1/30/1982,S,NULL,M,joe26@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,00:00.0,Kurfürstenstr 5994,NULL,1 (11) 500 555-0124,11/29/2013,2-5 Miles
27181,218,AW00027181,NULL,Rafael,M,Deng,0,11/16/1975,S,NULL,M,rafael24@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,00:00.0,"440, rue de Linois",NULL,1 (11) 500 555-0157,6/27/2013,1-2 Miles
27182,201,AW00027182,NULL,Jarrod,NULL,Srini,0,2/22/1976,M,NULL,M,jarrod8@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,00:00.0,"39, rue Descartes",NULL,1 (11) 500 555-0136,6/24/2013,1-2 Miles
27183,120,AW00027183,NULL,Geoffrey,NULL,Garcia,0,5/5/1982,S,NULL,M,geoffrey12@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,00:00.0,Dunckerstr 4822,NULL,1 (11) 500 555-0112,6/3/2013,1-2 Miles
27184,173,AW00027184,NULL,Donald,C,Subram,0,5/12/1977,S,NULL,M,donald14@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,00:00.0,Auf der Krone 456,NULL,1 (11) 500 555-0112,2/1/2013,0-1 Miles
27185,236,AW00027185,NULL,Haley,NULL,Nelson,0,4/17/1977,S,NULL,F,haley49@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,00:00.0,3104 Shakespeare Drive,NULL,1 (11) 500 555-0167,11/8/2013,0-1 Miles
27186,278,AW00027186,NULL,Lindsay,NULL,Shan,0,7/3/1976,S,NULL,F,lindsay10@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,00:00.0,3803 Frayne Lane,NULL,1 (11) 500 555-0115,11/9/2013,0-1 Miles
27187,162,AW00027187,NULL,Lucas,NULL,Diaz,0,4/8/1976,M,NULL,M,lucas69@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,00:00.0,Postfach 22 11 11,NULL,1 (11) 500 555-0110,12/16/2013,1-2 Miles
27188,170,AW00027188,NULL,Claudia,C,She,0,7/2/1981,S,NULL,F,claudia20@adventure-works.com,40000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,00:00.0,Residenz Straße 744,NULL,1 (11) 500 555-0143,10/7/2013,1-2 Miles
27189,343,AW00027189,NULL,Elizabeth,T,Diaz,0,5/19/1981,M,NULL,F,elizabeth50@adventure-works.com,40000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,00:00.0,5415 Beechwood Dr.,NULL,288-555-0158,9/10/2013,1-2 Miles
27190,301,AW00027190,NULL,Shelby,M,Reed,0,10/24/1979,M,NULL,F,shelby20@adventure-works.com,40000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,00:00.0,9420 Fillet Ave,NULL,833-555-0126,1/4/2014,1-2 Miles
27191,58,AW00027191,NULL,David,J,Brown,0,3/12/1980,S,NULL,M,david77@adventure-works.com,40000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,00:00.0,3883 Pheasant Ct.,NULL,355-555-0148,1/19/2014,0-1 Miles
27192,337,AW00027192,NULL,Angelica,K,Gonzales,0,4/14/1980,S,NULL,F,angelica16@adventure-works.com,40000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,00:00.0,3885 Castle Court,NULL,533-555-0147,2/13/2013,0-1 Miles
27193,336,AW00027193,NULL,Daniel,V,Miller,0,11/15/1979,S,NULL,M,daniel24@adventure-works.com,50000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,6885 Auburn,NULL,623-555-0156,9/29/2012,1-2 Miles
27194,542,AW00027194,NULL,Chase,NULL,Cooper,0,11/10/1936,M,NULL,M,chase8@adventure-works.com,40000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,9353 N Lucile Lane,NULL,834-555-0111,5/2/2013,1-2 Miles
27195,360,AW00027195,NULL,Robert,D,Perez,0,12/6/1942,M,NULL,M,robert46@adventure-works.com,80000,5,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,2163 Angi Lane,NULL,824-555-0119,10/11/2012,0-1 Miles
27196,66,AW00027196,NULL,Lauren,NULL,Robinson,0,2/15/1977,S,NULL,F,lauren36@adventure-works.com,80000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,4144 Show Rd.,NULL,543-555-0149,3/20/2013,0-1 Miles
27197,611,AW00027197,NULL,Isaiah,W,Bell,0,11/20/1977,M,NULL,M,isaiah13@adventure-works.com,80000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,1157 Chilpancingo Pk.,NULL,112-555-0176,5/26/2013,0-1 Miles
27198,612,AW00027198,NULL,Jocelyn,NULL,Flores,0,10/4/1971,S,NULL,F,jocelyn13@adventure-works.com,80000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,8543 Meadowbrook Drive,NULL,429-555-0119,7/17/2013,0-1 Miles
27199,616,AW00027199,NULL,Jesse,E,Wright,0,9/15/1971,M,NULL,M,jesse45@adventure-works.com,80000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,2746 F Street,NULL,118-555-0137,9/29/2012,1-2 Miles
27200,543,AW00027200,NULL,Anna,NULL,Thompson,0,4/12/1972,S,NULL,F,anna53@adventure-works.com,80000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,6183 Robbins Place,NULL,840-555-0155,11/16/2013,0-1 Miles
27201,627,AW00027201,NULL,Jose,NULL,Taylor,0,6/5/1972,M,NULL,M,jose69@adventure-works.com,80000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,7459 D Apling Court,NULL,820-555-0130,10/2/2012,1-2 Miles
27202,638,AW00027202,NULL,James,NULL,Hall,0,10/29/1971,S,NULL,M,james71@adventure-works.com,80000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,969 Stanley Dollar Dr.,NULL,989-555-0189,3/9/2013,0-1 Miles
27203,547,AW00027203,NULL,Jennifer,J,Sanchez,0,8/23/1965,S,NULL,F,jennifer53@adventure-works.com,20000,3,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,00:00.0,2487 Riverside Drive,NULL,963-555-0148,10/17/2013,0-1 Miles
27204,307,AW00027204,NULL,Devin,NULL,Hall,0,11/29/1959,S,NULL,M,devin21@adventure-works.com,30000,1,0,High School,Educación secundaria,Bac + 2,Clerical,Administrativo,Employé,0,00:00.0,912 Valley Blvd.,NULL,351-555-0129,7/27/2013,5-10 Miles
27205,312,AW00027205,NULL,Erin,NULL,Murphy,0,3/30/1960,M,NULL,F,erin19@adventure-works.com,30000,1,0,High School,Educación secundaria,Bac + 2,Clerical,Administrativo,Employé,1,00:00.0,5949 Laurel Drive,NULL,164-555-0186,10/23/2012,2-5 Miles
27206,360,AW00027206,NULL,Marcus,NULL,Mitchell,0,3/20/1960,M,NULL,M,marcus39@adventure-works.com,40000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,00:00.0,9887 W. 39th Street,# 24,957-555-0196,10/13/2012,1-2 Miles
27207,609,AW00027207,NULL,Taylor,V,Morris,0,10/21/1966,S,NULL,F,taylor2@adventure-works.com,20000,3,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,1,00:00.0,3378 Muy Verde,NULL,912-555-0182,3/6/2013,1-2 Miles
27208,70,AW00027208,NULL,David,NULL,Chen,0,5/18/1966,S,NULL,M,david57@adventure-works.com,20000,3,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,00:00.0,7801 Foxhill Dr,#505,981-555-0164,12/25/2013,0-1 Miles
27209,302,AW00027209,NULL,Erick,D,Rodriguez,0,7/9/1966,S,NULL,M,erick19@adventure-works.com,20000,3,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,00:00.0,9986 Pinto,NULL,897-555-0178,7/30/2013,1-2 Miles
27210,301,AW00027210,NULL,Hunter,NULL,Flores,0,2/13/1966,S,NULL,M,hunter9@adventure-works.com,20000,3,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,00:00.0,2837 Hacienda Drive,NULL,958-555-0156,4/14/2013,1-2 Miles
27211,545,AW00027211,NULL,Isaiah,M,Roberts,0,4/10/1961,M,NULL,M,isaiah27@adventure-works.com,30000,1,0,High School,Educación secundaria,Bac + 2,Clerical,Administrativo,Employé,1,00:00.0,6394 Market Pl.,NULL,433-555-0119,10/8/2012,2-5 Miles
27212,337,AW00027212,NULL,Sophia,M,Roberts,0,4/15/1961,M,NULL,F,sophia2@adventure-works.com,30000,1,0,High School,Educación secundaria,Bac + 2,Clerical,Administrativo,Employé,0,00:00.0,8384 Happy Valley Road,NULL,621-555-0142,10/12/2012,1-2 Miles
27213,641,AW00027213,NULL,Julia,NULL,Lewis,0,7/6/1961,S,NULL,F,julia42@adventure-works.com,20000,3,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,00:00.0,5619 Saddlehill Lane,NULL,321-555-0157,10/12/2013,0-1 Miles
27214,300,AW00027214,NULL,Bianca,A,Zimmerman,0,12/1/1961,M,NULL,F,bianca0@adventure-works.com,20000,3,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,00:00.0,5834 Vine Circle,NULL,679-555-0113,5/1/2013,0-1 Miles
27215,60,AW00027215,NULL,Samantha,NULL,Hughes,0,11/17/1961,S,NULL,F,samantha37@adventure-works.com,20000,3,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,00:00.0,2888 Woodbury Place,NULL,481-555-0115,10/21/2013,0-1 Miles
27216,361,AW00027216,NULL,Ana,D,Diaz,0,4/26/1962,M,NULL,F,ana20@adventure-works.com,30000,2,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,1271 Mills Place,NULL,157-555-0145,1/23/2014,0-1 Miles
27217,635,AW00027217,NULL,Julia,NULL,Walker,0,7/5/1962,S,NULL,F,julia44@adventure-works.com,20000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,00:00.0,3229 Gloria Terr.,NULL,180-555-0148,5/29/2013,0-1 Miles
27218,369,AW00027218,NULL,Bailey,F,Allen,0,5/7/1963,M,NULL,F,bailey43@adventure-works.com,20000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,00:00.0,3581 Schenone Court,NULL,160-555-0110,4/13/2013,0-1 Miles
27219,335,AW00027219,NULL,Benjamin,NULL,Yang,0,3/19/1963,S,NULL,M,benjamin29@adventure-works.com,20000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,00:00.0,4216 Stonehedge Dr,NULL,672-555-0135,5/27/2013,0-1 Miles
27220,374,AW00027220,NULL,Jackson,NULL,Long,0,11/22/1962,S,NULL,M,jackson12@adventure-works.com,20000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,00:00.0,5647 Larch Ct,NULL,773-555-0117,9/12/2013,0-1 Miles
27221,642,AW00027221,NULL,Matthew,J,Jones,0,1/7/1963,S,NULL,M,matthew9@adventure-works.com,20000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,1,00:00.0,7594 Alexander Pl.,NULL,753-555-0152,4/29/2013,1-2 Miles
27222,307,AW00027222,NULL,Virginia,NULL,Sai,0,4/19/1963,M,NULL,F,virginia7@adventure-works.com,20000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,1,00:00.0,9256 Santa Fe Street,NULL,540-555-0129,2/15/2013,1-2 Miles
27223,644,AW00027223,NULL,Jeremy,S,Wright,0,8/26/1962,M,NULL,M,jeremy9@adventure-works.com,20000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,1,00:00.0,7654 Heather Pl.,NULL,211-555-0116,3/26/2013,1-2 Miles
27224,552,AW00027224,NULL,Jessica,A,Griffin,0,4/8/1963,M,NULL,F,jessica45@adventure-works.com,20000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,00:00.0,4487 Coldwater Drive,NULL,424-555-0117,4/2/2013,0-1 Miles
27225,368,AW00027225,NULL,Isaac,L,Murphy,0,11/5/1962,M,NULL,M,isaac14@adventure-works.com,30000,2,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,5018 Rio Blanco Dr.,NULL,123-555-0129,9/9/2013,1-2 Miles
27226,542,AW00027226,NULL,Christian,NULL,Wang,0,1/2/1964,M,NULL,M,christian11@adventure-works.com,30000,2,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,9076 Inverness Drive,NULL,186-555-0185,10/5/2012,1-2 Miles
27227,316,AW00027227,NULL,Emily,NULL,Bryant,0,9/4/1963,S,NULL,F,emily43@adventure-works.com,30000,2,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,7675 Palisade Court,NULL,808-555-0115,10/22/2012,0-1 Miles
27228,618,AW00027228,NULL,Amanda,NULL,Young,0,3/16/1969,M,NULL,F,amanda68@adventure-works.com,40000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,00:00.0,2726 Rising Dawn Way,NULL,841-555-0164,10/9/2012,1-2 Miles
27229,360,AW00027229,NULL,Zachary,NULL,Zhang,0,5/2/1964,M,NULL,M,zachary22@adventure-works.com,40000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,00:00.0,3369 N Lanky Lane,NULL,756-555-0120,2/22/2013,0-1 Miles
27230,60,AW00027230,NULL,Hunter,R,Wilson,0,4/11/1969,S,NULL,M,hunter66@adventure-works.com,40000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,00:00.0,9769 Thistle Circle,NULL,155-555-0111,7/18/2013,0-1 Miles
27231,310,AW00027231,NULL,Tyrone,NULL,Ramos,0,8/27/1964,S,NULL,M,tyrone16@adventure-works.com,40000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,00:00.0,1121 Boynton Avenue,NULL,345-555-0116,10/4/2012,1-2 Miles
27232,633,AW00027232,Mr.,Ram,NULL,Thirunavukkarasu,0,5/13/1976,S,NULL,M,ram1@adventure-works.com,40000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,00:00.0,2088 Amanda Circle,NULL,970-555-0173,10/10/2012,1-2 Miles
27233,372,AW00027233,NULL,Seth,E,Ward,0,4/8/1965,S,NULL,M,seth77@adventure-works.com,40000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,00:00.0,4992 Sycamore Dr.,NULL,472-555-0119,5/3/2013,0-1 Miles
27234,638,AW00027234,NULL,Gabriel,M,Jenkins,0,9/12/1964,S,NULL,M,gabriel3@adventure-works.com,40000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,00:00.0,2061 Hill Dr,NULL,334-555-0131,10/11/2012,1-2 Miles
